"city","number_deaths","state","state_code","month","year"
"Gama",124,"DF",53,2,2019
"Guará",150,"DF",53,2,2019
"Núcleo Bandeirantes",38,"DF",53,2,2019
"Paranoá",38,"DF",53,2,2019
"Planaltina",25,"DF",53,2,2019
"Samambaia",42,"DF",53,2,2019
"Sobradinho",46,"DF",53,2,2019
"Taguatinga",91,"DF",53,2,2019
"Brasília",329,"DF",53,3,2019
"Brazlândia",26,"DF",53,3,2019
"Ceilandia",246,"DF",53,3,2019
"Gama",115,"DF",53,3,2019
"Guará",35,"DF",53,3,2019
"Núcleo Bandeirantes",193,"DF",53,3,2019
"Paranoá",65,"DF",53,3,2019
"Planaltina",28,"DF",53,3,2019
"Samambaia",31,"DF",53,3,2019
"Sobradinho",37,"DF",53,3,2019
"Taguatinga",77,"DF",53,3,2019
"Brasília",355,"DF",53,4,2019
"Brazlândia",32,"DF",53,4,2019
"Ceilandia",208,"DF",53,4,2019
"Gama",129,"DF",53,4,2019
"Guará",184,"DF",53,4,2019
"Núcleo Bandeirantes",36,"DF",53,4,2019
"Paranoá",62,"DF",53,4,2019
"Planaltina",37,"DF",53,4,2019
"Samambaia",34,"DF",53,4,2019
"Sobradinho",33,"DF",53,4,2019
"Taguatinga",147,"DF",53,4,2019
"Brasília",234,"DF",53,5,2019
"Brazlândia",22,"DF",53,5,2019
"Ceilandia",237,"DF",53,5,2019
"Gama",132,"DF",53,5,2019
"Guará",188,"DF",53,5,2019
"Núcleo Bandeirantes",177,"DF",53,5,2019
"Paranoá",57,"DF",53,5,2019
"Planaltina",39,"DF",53,5,2019
"Samambaia",49,"DF",53,5,2019
"Sobradinho",46,"DF",53,5,2019
"Taguatinga",113,"DF",53,5,2019
"Brasília",169,"DF",53,6,2019
"Brazlândia",19,"DF",53,6,2019
"Ceilandia",214,"DF",53,6,2019
"Gama",133,"DF",53,6,2019
"Guará",233,"DF",53,6,2019
"Núcleo Bandeirantes",191,"DF",53,6,2019
"Paranoá",58,"DF",53,6,2019
"Planaltina",40,"DF",53,6,2019
"Samambaia",35,"DF",53,6,2019
"Sobradinho",57,"DF",53,6,2019
"Taguatinga",138,"DF",53,6,2019
"Brasília",335,"DF",53,7,2019
"Brazlândia",22,"DF",53,7,2019
"Ceilandia",279,"DF",53,7,2019
"Gama",154,"DF",53,7,2019
"Guará",45,"DF",53,7,2019
"Núcleo Bandeirantes",175,"DF",53,7,2019
"Paranoá",42,"DF",53,7,2019
"Planaltina",44,"DF",53,7,2019
"Samambaia",26,"DF",53,7,2019
"Sobradinho",56,"DF",53,7,2019
"Taguatinga",119,"DF",53,7,2019
"Brasília",201,"DF",53,8,2019
"Brazlândia",31,"DF",53,8,2019
"Ceilandia",253,"DF",53,8,2019
"Gama",142,"DF",53,8,2019
"Guará",198,"DF",53,8,2019
"Núcleo Bandeirantes",159,"DF",53,8,2019
"Paranoá",63,"DF",53,8,2019
"Planaltina",33,"DF",53,8,2019
"Samambaia",39,"DF",53,8,2019
"Sobradinho",50,"DF",53,8,2019
"Taguatinga",130,"DF",53,8,2019
"Brasília",389,"DF",53,9,2019
"Brazlândia",28,"DF",53,9,2019
"Ceilandia",254,"DF",53,9,2019
"Gama",146,"DF",53,9,2019
"Guará",162,"DF",53,9,2019
"Núcleo Bandeirantes",25,"DF",53,9,2019
"Paranoá",60,"DF",53,9,2019
"Planaltina",41,"DF",53,9,2019
"Samambaia",35,"DF",53,9,2019
"Sobradinho",50,"DF",53,9,2019
"Taguatinga",111,"DF",53,9,2019
"Brasília",353,"DF",53,10,2019
"Brazlândia",21,"DF",53,10,2019
"Ceilandia",202,"DF",53,10,2019
"Gama",145,"DF",53,10,2019
"Guará",40,"DF",53,10,2019
"Núcleo Bandeirantes",184,"DF",53,10,2019
"Paranoá",73,"DF",53,10,2019
"Planaltina",45,"DF",53,10,2019
"Samambaia",39,"DF",53,10,2019
"Sobradinho",43,"DF",53,10,2019
"Taguatinga",155,"DF",53,10,2019
"Brasília",170,"DF",53,11,2019
"Brazlândia",17,"DF",53,11,2019
"Ceilandia",225,"DF",53,11,2019
"Gama",143,"DF",53,11,2019
"Guará",195,"DF",53,11,2019
"Núcleo Bandeirantes",149,"DF",53,11,2019
"Paranoá",58,"DF",53,11,2019
"Planaltina",27,"DF",53,11,2019
"Samambaia",30,"DF",53,11,2019
"Sobradinho",37,"DF",53,11,2019
"Taguatinga",115,"DF",53,11,2019
"Brasília",298,"DF",53,12,2019
"Brazlândia",23,"DF",53,12,2019
"Ceilandia",224,"DF",53,12,2019
"Gama",111,"DF",53,12,2019
"Guará",200,"DF",53,12,2019
"Núcleo Bandeirantes",35,"DF",53,12,2019
"Paranoá",65,"DF",53,12,2019
"Planaltina",33,"DF",53,12,2019
"Samambaia",34,"DF",53,12,2019
"Sobradinho",46,"DF",53,12,2019
"Taguatinga",149,"DF",53,12,2019
"Brasília",310,"DF",53,1,2020
"Brazlândia",18,"DF",53,1,2020
"Ceilandia",237,"DF",53,1,2020
"Gama",158,"DF",53,1,2020
"Guará",46,"DF",53,1,2020
"Núcleo Bandeirantes",165,"DF",53,1,2020
"Paranoá",60,"DF",53,1,2020
"Planaltina",40,"DF",53,1,2020
"Samambaia",46,"DF",53,1,2020
"Sobradinho",44,"DF",53,1,2020
"Taguatinga",121,"DF",53,1,2020
"Brasília",271,"DF",53,2,2020
"Brazlândia",19,"DF",53,2,2020
"Ceilandia",223,"DF",53,2,2020
"Gama",114,"DF",53,2,2020
"Guará",156,"DF",53,2,2020
"Núcleo Bandeirantes",57,"DF",53,2,2020
"Paranoá",36,"DF",53,2,2020
"Planaltina",31,"DF",53,2,2020
"Samambaia",39,"DF",53,2,2020
"Sobradinho",52,"DF",53,2,2020
"Taguatinga",105,"DF",53,2,2020
"Brasília",265,"DF",53,3,2020
"Brazlândia",21,"DF",53,3,2020
"Ceilandia",264,"DF",53,3,2020
"Gama",144,"DF",53,3,2020
"Guará",48,"DF",53,3,2020
"Núcleo Bandeirantes",218,"DF",53,3,2020
"Paranoá",65,"DF",53,3,2020
"Planaltina",44,"DF",53,3,2020
"Samambaia",40,"DF",53,3,2020
"Sobradinho",45,"DF",53,3,2020
"Taguatinga",140,"DF",53,3,2020
"Brasília",209,"DF",53,4,2020
"Brazlândia",14,"DF",53,4,2020
"Ceilandia",244,"DF",53,4,2020
"Gama",136,"DF",53,4,2020
"Guará",253,"DF",53,4,2020
"Núcleo Bandeirantes",29,"DF",53,4,2020
"Paranoá",48,"DF",53,4,2020
"Planaltina",42,"DF",53,4,2020
"Samambaia",37,"DF",53,4,2020
"Sobradinho",25,"DF",53,4,2020
"Taguatinga",129,"DF",53,4,2020
"Brasília",32,"DF",53,5,2020
"Brazlândia",28,"DF",53,5,2020
"Ceilandia",211,"DF",53,5,2020
"Gama",161,"DF",53,5,2020
"Guará",213,"DF",53,5,2020
"Núcleo Bandeirantes",267,"DF",53,5,2020
"Paranoá",43,"DF",53,5,2020
"Planaltina",37,"DF",53,5,2020
"Samambaia",47,"DF",53,5,2020
"Sobradinho",37,"DF",53,5,2020
"Taguatinga",172,"DF",53,5,2020
"Afonso Claudio",23,"ES",32,1,2019
"Água Doce do Norte",8,"ES",32,1,2019
"Águia Branca",5,"ES",32,1,2019
"Alegre",22,"ES",32,1,2019
"Alfredo Chaves",8,"ES",32,1,2019
"Alto Rio Novo",4,"ES",32,1,2019
"Anchieta",17,"ES",32,1,2019
"Apiacá",7,"ES",32,1,2019
"Aracruz",53,"ES",32,1,2019
"Atilio Vivacqua",4,"ES",32,1,2019
"Baixo Guandu",18,"ES",32,1,2019
"Barra de São Francisco",35,"ES",32,1,2019
"Boa Esperança",11,"ES",32,1,2019
"Bom Jesus do Norte",11,"ES",32,1,2019
"Brejetuba",5,"ES",32,1,2019
"Cachoeiro de Itapemirim",112,"ES",32,1,2019
"Cariacica",171,"ES",32,1,2019
"Castelo",29,"ES",32,1,2019
"Colatina",94,"ES",32,1,2019
"Conceição da Barra",14,"ES",32,1,2019
"Conceição do Castelo",12,"ES",32,1,2019
"Divino de São Lourenço",6,"ES",32,1,2019
"Domingos Martins",24,"ES",32,1,2019
"Ecoporanga",14,"ES",32,1,2019
"Fundão",13,"ES",32,1,2019
"Governador Lindenberg",2,"ES",32,1,2019
"Guaçuí",26,"ES",32,1,2019
"Guarapari",56,"ES",32,1,2019
"Ibatiba",14,"ES",32,1,2019
"Ibiraçu",7,"ES",32,1,2019
"Ibitirama",10,"ES",32,1,2019
"Iconha",9,"ES",32,1,2019
"Irupi",4,"ES",32,1,2019
"Itaguaçu",9,"ES",32,1,2019
"Itapemirim",28,"ES",32,1,2019
"Itarana",7,"ES",32,1,2019
"Iúna",12,"ES",32,1,2019
"Jaguaré",11,"ES",32,1,2019
"Jerônimo Monteiro",11,"ES",32,1,2019
"João Neiva",10,"ES",32,1,2019
"Laranja da Terra",4,"ES",32,1,2019
"Linhares",81,"ES",32,1,2019
"Mantenópolis",3,"ES",32,1,2019
"Marataízes",27,"ES",32,1,2019
"Marechal Floriano",4,"ES",32,1,2019
"Marilândia",5,"ES",32,1,2019
"Mimoso do Sul",22,"ES",32,1,2019
"Montanha",14,"ES",32,1,2019
"Mucurici",6,"ES",32,1,2019
"Muniz Freire",10,"ES",32,1,2019
"Muqui",8,"ES",32,1,2019
"Nova Venécia",22,"ES",32,1,2019
"Pancas",13,"ES",32,1,2019
"Pedro Canário",7,"ES",32,1,2019
"Pinheiros",15,"ES",32,1,2019
"Piuma",9,"ES",32,1,2019
"Ponto Belo",1,"ES",32,1,2019
"Presidente Kennedy",6,"ES",32,1,2019
"Rio Bananal",6,"ES",32,1,2019
"Rio Novo do Sul",9,"ES",32,1,2019
"Santa Leopoldina",14,"ES",32,1,2019
"Santa Maria de Jetiba",26,"ES",32,1,2019
"Santa Teresa",16,"ES",32,1,2019
"São Domingos do Norte",2,"ES",32,1,2019
"São Gabriel da Palha",16,"ES",32,1,2019
"São José do Calçado",14,"ES",32,1,2019
"São Mateus",77,"ES",32,1,2019
"São Roque do Canaã",5,"ES",32,1,2019
"Serra",240,"ES",32,1,2019
"Sooretama",13,"ES",32,1,2019
"Vargem Alta",13,"ES",32,1,2019
"Venda Nova do Imigrante",12,"ES",32,1,2019
"Viana",24,"ES",32,1,2019
"Vila Pavão",6,"ES",32,1,2019
"Vila Valério",6,"ES",32,1,2019
"Vila Velha",278,"ES",32,1,2019
"Vitória",205,"ES",32,1,2019
"Afonso Claudio",19,"ES",32,2,2019
"Água Doce do Norte",10,"ES",32,2,2019
"Águia Branca",6,"ES",32,2,2019
"Alegre",17,"ES",32,2,2019
"Alfredo Chaves",6,"ES",32,2,2019
"Alto Rio Novo",4,"ES",32,2,2019
"Anchieta",11,"ES",32,2,2019
"Apiacá",2,"ES",32,2,2019
"Aracruz",43,"ES",32,2,2019
"Atilio Vivacqua",8,"ES",32,2,2019
"Baixo Guandu",1,"ES",32,2,2019
"Barra de São Francisco",24,"ES",32,2,2019
"Boa Esperança",6,"ES",32,2,2019
"Bom Jesus do Norte",10,"ES",32,2,2019
"Brejetuba",9,"ES",32,2,2019
"Cachoeiro de Itapemirim",102,"ES",32,2,2019
"Cariacica",153,"ES",32,2,2019
"Castelo",16,"ES",32,2,2019
"Colatina",67,"ES",32,2,2019
"Conceição da Barra",14,"ES",32,2,2019
"Conceição do Castelo",10,"ES",32,2,2019
"Divino de São Lourenço",1,"ES",32,2,2019
"Domingos Martins",12,"ES",32,2,2019
"Ecoporanga",15,"ES",32,2,2019
"Fundão",6,"ES",32,2,2019
"Governador Lindenberg",6,"ES",32,2,2019
"Guaçuí",23,"ES",32,2,2019
"Guarapari",32,"ES",32,2,2019
"Ibatiba",12,"ES",32,2,2019
"Ibiraçu",3,"ES",32,2,2019
"Ibitirama",2,"ES",32,2,2019
"Iconha",6,"ES",32,2,2019
"Irupi",6,"ES",32,2,2019
"Itaguaçu",7,"ES",32,2,2019
"Itapemirim",19,"ES",32,2,2019
"Itarana",7,"ES",32,2,2019
"Iúna",12,"ES",32,2,2019
"Jaguaré",6,"ES",32,2,2019
"Jerônimo Monteiro",6,"ES",32,2,2019
"João Neiva",9,"ES",32,2,2019
"Laranja da Terra",8,"ES",32,2,2019
"Linhares",76,"ES",32,2,2019
"Mantenópolis",5,"ES",32,2,2019
"Marataízes",15,"ES",32,2,2019
"Marechal Floriano",2,"ES",32,2,2019
"Marilândia",7,"ES",32,2,2019
"Mimoso do Sul",16,"ES",32,2,2019
"Montanha",10,"ES",32,2,2019
"Mucurici",5,"ES",32,2,2019
"Muniz Freire",14,"ES",32,2,2019
"Muqui",7,"ES",32,2,2019
"Nova Venécia",20,"ES",32,2,2019
"Pancas",11,"ES",32,2,2019
"Pedro Canário",9,"ES",32,2,2019
"Pinheiros",14,"ES",32,2,2019
"Piuma",11,"ES",32,2,2019
"Ponto Belo",2,"ES",32,2,2019
"Rio Bananal",4,"ES",32,2,2019
"Rio Novo do Sul",6,"ES",32,2,2019
"Santa Leopoldina",9,"ES",32,2,2019
"Santa Maria de Jetiba",18,"ES",32,2,2019
"Santa Teresa",11,"ES",32,2,2019
"São Domingos do Norte",3,"ES",32,2,2019
"São Gabriel da Palha",19,"ES",32,2,2019
"São José do Calçado",9,"ES",32,2,2019
"São Mateus",59,"ES",32,2,2019
"São Roque do Canaã",3,"ES",32,2,2019
"Serra",181,"ES",32,2,2019
"Sooretama",9,"ES",32,2,2019
"Vargem Alta",6,"ES",32,2,2019
"Venda Nova do Imigrante",14,"ES",32,2,2019
"Viana",30,"ES",32,2,2019
"Vila Pavão",6,"ES",32,2,2019
"Vila Valério",5,"ES",32,2,2019
"Vila Velha",207,"ES",32,2,2019
"Vitória",182,"ES",32,2,2019
"Afonso Claudio",16,"ES",32,3,2019
"Água Doce do Norte",10,"ES",32,3,2019
"Águia Branca",6,"ES",32,3,2019
"Alegre",12,"ES",32,3,2019
"Alfredo Chaves",6,"ES",32,3,2019
"Anchieta",14,"ES",32,3,2019
"Apiacá",9,"ES",32,3,2019
"Aracruz",45,"ES",32,3,2019
"Atilio Vivacqua",8,"ES",32,3,2019
"Baixo Guandu",20,"ES",32,3,2019
"Barra de São Francisco",30,"ES",32,3,2019
"Boa Esperança",6,"ES",32,3,2019
"Bom Jesus do Norte",3,"ES",32,3,2019
"Brejetuba",4,"ES",32,3,2019
"Cachoeiro de Itapemirim",117,"ES",32,3,2019
"Cariacica",164,"ES",32,3,2019
"Castelo",16,"ES",32,3,2019
"Colatina",75,"ES",32,3,2019
"Conceição da Barra",10,"ES",32,3,2019
"Conceição do Castelo",4,"ES",32,3,2019
"Divino de São Lourenço",1,"ES",32,3,2019
"Domingos Martins",15,"ES",32,3,2019
"Ecoporanga",9,"ES",32,3,2019
"Fundão",6,"ES",32,3,2019
"Governador Lindenberg",6,"ES",32,3,2019
"Guaçuí",21,"ES",32,3,2019
"Guarapari",68,"ES",32,3,2019
"Ibatiba",17,"ES",32,3,2019
"Ibiraçu",3,"ES",32,3,2019
"Ibitirama",2,"ES",32,3,2019
"Iconha",8,"ES",32,3,2019
"Irupi",3,"ES",32,3,2019
"Itaguaçu",8,"ES",32,3,2019
"Itapemirim",20,"ES",32,3,2019
"Itarana",7,"ES",32,3,2019
"Iúna",22,"ES",32,3,2019
"Jaguaré",10,"ES",32,3,2019
"Jerônimo Monteiro",9,"ES",32,3,2019
"João Neiva",9,"ES",32,3,2019
"Laranja da Terra",7,"ES",32,3,2019
"Linhares",78,"ES",32,3,2019
"Mantenópolis",9,"ES",32,3,2019
"Marataízes",16,"ES",32,3,2019
"Marechal Floriano",7,"ES",32,3,2019
"Marilândia",8,"ES",32,3,2019
"Mimoso do Sul",18,"ES",32,3,2019
"Montanha",19,"ES",32,3,2019
"Muniz Freire",10,"ES",32,3,2019
"Muqui",7,"ES",32,3,2019
"Nova Venécia",30,"ES",32,3,2019
"Pancas",8,"ES",32,3,2019
"Pedro Canário",10,"ES",32,3,2019
"Pinheiros",15,"ES",32,3,2019
"Piuma",14,"ES",32,3,2019
"Rio Bananal",10,"ES",32,3,2019
"Rio Novo do Sul",5,"ES",32,3,2019
"Santa Leopoldina",9,"ES",32,3,2019
"Santa Maria de Jetiba",20,"ES",32,3,2019
"Santa Teresa",12,"ES",32,3,2019
"São Domingos do Norte",2,"ES",32,3,2019
"São Gabriel da Palha",17,"ES",32,3,2019
"São José do Calçado",9,"ES",32,3,2019
"São Mateus",75,"ES",32,3,2019
"Serra",225,"ES",32,3,2019
"Sooretama",3,"ES",32,3,2019
"Vargem Alta",8,"ES",32,3,2019
"Venda Nova do Imigrante",12,"ES",32,3,2019
"Viana",23,"ES",32,3,2019
"Vila Pavão",3,"ES",32,3,2019
"Vila Valério",5,"ES",32,3,2019
"Vila Velha",266,"ES",32,3,2019
"Vitória",210,"ES",32,3,2019
"Afonso Claudio",16,"ES",32,4,2019
"Água Doce do Norte",12,"ES",32,4,2019
"Águia Branca",3,"ES",32,4,2019
"Alegre",22,"ES",32,4,2019
"Alfredo Chaves",8,"ES",32,4,2019
"Alto Rio Novo",6,"ES",32,4,2019
"Anchieta",15,"ES",32,4,2019
"Apiacá",4,"ES",32,4,2019
"Aracruz",35,"ES",32,4,2019
"Atilio Vivacqua",8,"ES",32,4,2019
"Baixo Guandu",17,"ES",32,4,2019
"Barra de São Francisco",29,"ES",32,4,2019
"Boa Esperança",13,"ES",32,4,2019
"Bom Jesus do Norte",7,"ES",32,4,2019
"Brejetuba",5,"ES",32,4,2019
"Cachoeiro de Itapemirim",101,"ES",32,4,2019
"Cariacica",189,"ES",32,4,2019
"Castelo",20,"ES",32,4,2019
"Colatina",81,"ES",32,4,2019
"Conceição da Barra",11,"ES",32,4,2019
"Conceição do Castelo",7,"ES",32,4,2019
"Divino de São Lourenço",1,"ES",32,4,2019
"Domingos Martins",19,"ES",32,4,2019
"Ecoporanga",19,"ES",32,4,2019
"Fundão",10,"ES",32,4,2019
"Governador Lindenberg",8,"ES",32,4,2019
"Guaçuí",20,"ES",32,4,2019
"Guarapari",48,"ES",32,4,2019
"Ibatiba",11,"ES",32,4,2019
"Ibiraçu",4,"ES",32,4,2019
"Ibitirama",3,"ES",32,4,2019
"Iconha",8,"ES",32,4,2019
"Irupi",8,"ES",32,4,2019
"Itaguaçu",8,"ES",32,4,2019
"Itapemirim",29,"ES",32,4,2019
"Itarana",6,"ES",32,4,2019
"Iúna",17,"ES",32,4,2019
"Jaguaré",10,"ES",32,4,2019
"Jerônimo Monteiro",13,"ES",32,4,2019
"João Neiva",5,"ES",32,4,2019
"Laranja da Terra",6,"ES",32,4,2019
"Linhares",68,"ES",32,4,2019
"Mantenópolis",14,"ES",32,4,2019
"Marataízes",17,"ES",32,4,2019
"Marechal Floriano",3,"ES",32,4,2019
"Marilândia",8,"ES",32,4,2019
"Mimoso do Sul",23,"ES",32,4,2019
"Montanha",15,"ES",32,4,2019
"Muniz Freire",10,"ES",32,4,2019
"Muqui",8,"ES",32,4,2019
"Nova Venécia",23,"ES",32,4,2019
"Pancas",7,"ES",32,4,2019
"Pedro Canário",8,"ES",32,4,2019
"Pinheiros",10,"ES",32,4,2019
"Piuma",15,"ES",32,4,2019
"Presidente Kennedy",5,"ES",32,4,2019
"Rio Bananal",10,"ES",32,4,2019
"Rio Novo do Sul",6,"ES",32,4,2019
"Santa Leopoldina",6,"ES",32,4,2019
"Santa Maria de Jetiba",20,"ES",32,4,2019
"Santa Teresa",21,"ES",32,4,2019
"São Domingos do Norte",7,"ES",32,4,2019
"São Gabriel da Palha",22,"ES",32,4,2019
"São José do Calçado",7,"ES",32,4,2019
"São Mateus",61,"ES",32,4,2019
"São Roque do Canaã",8,"ES",32,4,2019
"Serra",227,"ES",32,4,2019
"Sooretama",13,"ES",32,4,2019
"Vargem Alta",10,"ES",32,4,2019
"Venda Nova do Imigrante",14,"ES",32,4,2019
"Viana",26,"ES",32,4,2019
"Vila Pavão",11,"ES",32,4,2019
"Vila Valério",6,"ES",32,4,2019
"Vila Velha",252,"ES",32,4,2019
"Vitória",202,"ES",32,4,2019
"Afonso Claudio",12,"ES",32,5,2019
"Água Doce do Norte",7,"ES",32,5,2019
"Águia Branca",7,"ES",32,5,2019
"Alegre",21,"ES",32,5,2019
"Alfredo Chaves",7,"ES",32,5,2019
"Alto Rio Novo",4,"ES",32,5,2019
"Anchieta",16,"ES",32,5,2019
"Apiacá",5,"ES",32,5,2019
"Aracruz",39,"ES",32,5,2019
"Atilio Vivacqua",7,"ES",32,5,2019
"Baixo Guandu",8,"ES",32,5,2019
"Barra de São Francisco",36,"ES",32,5,2019
"Boa Esperança",15,"ES",32,5,2019
"Bom Jesus do Norte",5,"ES",32,5,2019
"Brejetuba",6,"ES",32,5,2019
"Cachoeiro de Itapemirim",107,"ES",32,5,2019
"Cariacica",201,"ES",32,5,2019
"Castelo",27,"ES",32,5,2019
"Colatina",64,"ES",32,5,2019
"Conceição da Barra",5,"ES",32,5,2019
"Conceição do Castelo",10,"ES",32,5,2019
"Domingos Martins",19,"ES",32,5,2019
"Ecoporanga",18,"ES",32,5,2019
"Fundão",10,"ES",32,5,2019
"Governador Lindenberg",5,"ES",32,5,2019
"Guaçuí",16,"ES",32,5,2019
"Guarapari",78,"ES",32,5,2019
"Ibatiba",17,"ES",32,5,2019
"Ibiraçu",10,"ES",32,5,2019
"Ibitirama",4,"ES",32,5,2019
"Iconha",8,"ES",32,5,2019
"Irupi",5,"ES",32,5,2019
"Itaguaçu",8,"ES",32,5,2019
"Itapemirim",25,"ES",32,5,2019
"Itarana",5,"ES",32,5,2019
"Iúna",16,"ES",32,5,2019
"Jaguaré",8,"ES",32,5,2019
"Jerônimo Monteiro",5,"ES",32,5,2019
"João Neiva",9,"ES",32,5,2019
"Laranja da Terra",10,"ES",32,5,2019
"Linhares",75,"ES",32,5,2019
"Mantenópolis",8,"ES",32,5,2019
"Marataízes",19,"ES",32,5,2019
"Marechal Floriano",6,"ES",32,5,2019
"Marilândia",6,"ES",32,5,2019
"Mimoso do Sul",5,"ES",32,5,2019
"Montanha",9,"ES",32,5,2019
"Muniz Freire",9,"ES",32,5,2019
"Muqui",11,"ES",32,5,2019
"Nova Venécia",31,"ES",32,5,2019
"Pancas",15,"ES",32,5,2019
"Pedro Canário",13,"ES",32,5,2019
"Pinheiros",11,"ES",32,5,2019
"Piuma",7,"ES",32,5,2019
"Presidente Kennedy",2,"ES",32,5,2019
"Rio Bananal",6,"ES",32,5,2019
"Rio Novo do Sul",12,"ES",32,5,2019
"Santa Leopoldina",3,"ES",32,5,2019
"Santa Maria de Jetiba",21,"ES",32,5,2019
"Santa Teresa",14,"ES",32,5,2019
"São Domingos do Norte",8,"ES",32,5,2019
"São Gabriel da Palha",13,"ES",32,5,2019
"São José do Calçado",8,"ES",32,5,2019
"São Mateus",78,"ES",32,5,2019
"São Roque do Canaã",2,"ES",32,5,2019
"Serra",256,"ES",32,5,2019
"Sooretama",14,"ES",32,5,2019
"Vargem Alta",12,"ES",32,5,2019
"Venda Nova do Imigrante",12,"ES",32,5,2019
"Viana",36,"ES",32,5,2019
"Vila Pavão",3,"ES",32,5,2019
"Vila Valério",6,"ES",32,5,2019
"Vila Velha",278,"ES",32,5,2019
"Vitória",248,"ES",32,5,2019
"Afonso Claudio",18,"ES",32,6,2019
"Água Doce do Norte",11,"ES",32,6,2019
"Águia Branca",3,"ES",32,6,2019
"Alegre",17,"ES",32,6,2019
"Alfredo Chaves",2,"ES",32,6,2019
"Alto Rio Novo",10,"ES",32,6,2019
"Anchieta",13,"ES",32,6,2019
"Apiacá",6,"ES",32,6,2019
"Aracruz",38,"ES",32,6,2019
"Atilio Vivacqua",2,"ES",32,6,2019
"Baixo Guandu",11,"ES",32,6,2019
"Barra de São Francisco",30,"ES",32,6,2019
"Boa Esperança",10,"ES",32,6,2019
"Bom Jesus do Norte",3,"ES",32,6,2019
"Brejetuba",4,"ES",32,6,2019
"Cachoeiro de Itapemirim",142,"ES",32,6,2019
"Cariacica",192,"ES",32,6,2019
"Castelo",17,"ES",32,6,2019
"Colatina",93,"ES",32,6,2019
"Conceição da Barra",10,"ES",32,6,2019
"Conceição do Castelo",8,"ES",32,6,2019
"Divino de São Lourenço",1,"ES",32,6,2019
"Domingos Martins",21,"ES",32,6,2019
"Ecoporanga",12,"ES",32,6,2019
"Fundão",7,"ES",32,6,2019
"Governador Lindenberg",7,"ES",32,6,2019
"Guaçuí",21,"ES",32,6,2019
"Guarapari",77,"ES",32,6,2019
"Ibatiba",12,"ES",32,6,2019
"Ibiraçu",5,"ES",32,6,2019
"Ibitirama",5,"ES",32,6,2019
"Iconha",7,"ES",32,6,2019
"Irupi",1,"ES",32,6,2019
"Itaguaçu",8,"ES",32,6,2019
"Itapemirim",29,"ES",32,6,2019
"Itarana",11,"ES",32,6,2019
"Iúna",21,"ES",32,6,2019
"Jaguaré",16,"ES",32,6,2019
"Jerônimo Monteiro",12,"ES",32,6,2019
"João Neiva",8,"ES",32,6,2019
"Laranja da Terra",7,"ES",32,6,2019
"Linhares",81,"ES",32,6,2019
"Mantenópolis",11,"ES",32,6,2019
"Marataízes",16,"ES",32,6,2019
"Marechal Floriano",7,"ES",32,6,2019
"Marilândia",7,"ES",32,6,2019
"Mimoso do Sul",11,"ES",32,6,2019
"Montanha",11,"ES",32,6,2019
"Muniz Freire",12,"ES",32,6,2019
"Muqui",8,"ES",32,6,2019
"Nova Venécia",24,"ES",32,6,2019
"Pancas",7,"ES",32,6,2019
"Pedro Canário",15,"ES",32,6,2019
"Pinheiros",13,"ES",32,6,2019
"Piuma",11,"ES",32,6,2019
"Presidente Kennedy",1,"ES",32,6,2019
"Rio Bananal",4,"ES",32,6,2019
"Rio Novo do Sul",2,"ES",32,6,2019
"Santa Leopoldina",8,"ES",32,6,2019
"Santa Maria de Jetiba",17,"ES",32,6,2019
"Santa Teresa",7,"ES",32,6,2019
"São Domingos do Norte",4,"ES",32,6,2019
"São Gabriel da Palha",20,"ES",32,6,2019
"São José do Calçado",13,"ES",32,6,2019
"São Mateus",59,"ES",32,6,2019
"São Roque do Canaã",5,"ES",32,6,2019
"Serra",245,"ES",32,6,2019
"Sooretama",16,"ES",32,6,2019
"Vargem Alta",7,"ES",32,6,2019
"Venda Nova do Imigrante",7,"ES",32,6,2019
"Viana",26,"ES",32,6,2019
"Vila Pavão",4,"ES",32,6,2019
"Vila Valério",11,"ES",32,6,2019
"Vila Velha",247,"ES",32,6,2019
"Vitória",223,"ES",32,6,2019
"Afonso Claudio",27,"ES",32,7,2019
"Água Doce do Norte",12,"ES",32,7,2019
"Águia Branca",8,"ES",32,7,2019
"Alegre",24,"ES",32,7,2019
"Alfredo Chaves",9,"ES",32,7,2019
"Alto Rio Novo",7,"ES",32,7,2019
"Anchieta",14,"ES",32,7,2019
"Apiacá",4,"ES",32,7,2019
"Aracruz",35,"ES",32,7,2019
"Atilio Vivacqua",7,"ES",32,7,2019
"Baixo Guandu",18,"ES",32,7,2019
"Barra de São Francisco",42,"ES",32,7,2019
"Boa Esperança",10,"ES",32,7,2019
"Bom Jesus do Norte",4,"ES",32,7,2019
"Brejetuba",3,"ES",32,7,2019
"Cachoeiro de Itapemirim",138,"ES",32,7,2019
"Cariacica",185,"ES",32,7,2019
"Castelo",27,"ES",32,7,2019
"Colatina",94,"ES",32,7,2019
"Conceição da Barra",11,"ES",32,7,2019
"Conceição do Castelo",7,"ES",32,7,2019
"Divino de São Lourenço",5,"ES",32,7,2019
"Domingos Martins",36,"ES",32,7,2019
"Ecoporanga",13,"ES",32,7,2019
"Fundão",11,"ES",32,7,2019
"Governador Lindenberg",6,"ES",32,7,2019
"Guaçuí",30,"ES",32,7,2019
"Guarapari",71,"ES",32,7,2019
"Ibatiba",17,"ES",32,7,2019
